usage_date,item_code,raw_material_name,consumed_quantity,unit,activity_type,finished_product_name
2026-03-24,RM-030,"Fresh Cassava Tubers",44.8,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-24,RM-031,"Fresh Garlic",15.08,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-24,RM-032,"Fresh Ginger",10.42,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-03-24,RM-033,"Fresh Grated Coconut Meat",35.97,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-24,RM-034,"Fresh Mature Coconut Meat",32.29,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-24,RM-035,"Fresh Purple Yam Tubers",25.65,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-24,RM-036,"Fresh Sweet Potato",23.56,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-03-24,RM-037,"Green Raw Papaya",19.55,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-24,RM-038,"Pandan Leaves",3.27,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-24,RM-039,"Red Bell Peppers",9.04,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-24,RM-040,"Red Chili Peppers (Siling Labuyo)",4.91,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-24,RM-041,"Red Onions",20.26,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-24,RM-042,"Unripe Green Saba Bananas",81.14,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-24,RM-043,"Fresh Acetes Shrimp (Alamang)",29.89,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-24,RM-044,"Fresh Bangus (Milkfish) Skin",23.48,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-03-24,RM-045,"Fresh Chiton Mollusk (Kibit)",60.6,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-24,RM-046,"Fresh Kabasi Fish",25.53,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-24,RM-047,"Fresh Sapsap Fish",19.95,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-24,RM-048,"Cheese Seasoning Powder",7.48,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-03-24,RM-049,"Coarse Rock Salt",23.58,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-24,RM-050,"Iodized Salt",16.72,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-24,RM-051,"Dried Bay Leaves (Laurel)",2.41,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-24,RM-052,"Dried Red Chili Flakes",5.65,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-24,RM-053,"Garlic Powder",8.58,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-24,RM-054,"Ground Black Pepper",5.96,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-24,RM-055,"White Pepper Powder",4.59,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-24,RM-056,"Whole Black Peppercorns",7.33,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-03-24,RM-057,"Muscovado Brown Sugar",42.13,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-24,RM-058,"Panutsa Cane Sugar",23.16,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-24,RM-059,"Refined White Sugar",74.59,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-25,RM-001,"Food Grade Sunset Yellow / Orange Dye",12.98,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-25,RM-002,"Baking Powder",14.25,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-25,RM-003,"Cream of Tartar",3.88,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-25,RM-004,"Instant Dry Yeast",18.66,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-25,RM-005,"Cane Vinegar",24.68,L,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-25,RM-006,"Soy Sauce",25.76,L,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-25,RM-007,"Condensed Milk",30.75,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-25,RM-008,"Evaporated Milk",35.48,L,"Commercial Food Processing","Ube Halaya Processing"
2026-03-25,RM-009,"Powdered Milk",24.7,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-25,RM-010,"Fresh Whole Egg Whites",21.46,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-25,RM-011,"Fresh Whole Eggs",50.07,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-25,RM-012,"All-Vegetable Shortening",38.29,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-03-25,RM-013,"Baking Shortening",31.64,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-25,RM-014,"Salted Creamery Butter",33.29,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-25,RM-015,"Seedless Raisins",10.38,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-25,RM-016,"Vanilla Extract",3.69,L,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-25,RM-017,"All-Purpose Wheat Flour",69.61,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-25,RM-018,"Cornstarch",19.3,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-25,RM-019,"Glutinous Rice (Malagkit for Pinipig)",51.04,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-25,RM-020,"Hard Wheat Bread Flour",88.39,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-03-25,RM-021,"Purified Water",111.77,L,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-25,RM-022,"Cleaned Chicken Crop (Butse)",27.26,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-25,RM-023,"Pork Skin with Back Fat",70.29,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-25,RM-024,"Raw Shelled Peanuts",49.51,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-03-25,RM-025,"Toasted Sesame Seeds",6.71,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-25,RM-026,"Palm Cooking Oil",68.44,L,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-25,RM-027,"Pure Pork Lard",43.83,L,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-25,RM-028,"Refined Peanut Oil",18.53,L,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-25,RM-029,"Fresh Carrots",15.75,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-25,RM-030,"Fresh Cassava Tubers",44.53,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-25,RM-031,"Fresh Garlic",13.84,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-25,RM-032,"Fresh Ginger",9.95,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-03-25,RM-033,"Fresh Grated Coconut Meat",33.9,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-25,RM-034,"Fresh Mature Coconut Meat",32.23,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-25,RM-035,"Fresh Purple Yam Tubers",22.87,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-25,RM-036,"Fresh Sweet Potato",25.43,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-03-25,RM-037,"Green Raw Papaya",22.75,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-25,RM-038,"Pandan Leaves",3.51,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-25,RM-039,"Red Bell Peppers",8.82,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-25,RM-040,"Red Chili Peppers (Siling Labuyo)",5.24,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-25,RM-041,"Red Onions",22.13,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-25,RM-042,"Unripe Green Saba Bananas",85.75,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-25,RM-043,"Fresh Acetes Shrimp (Alamang)",28.75,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-25,RM-044,"Fresh Bangus (Milkfish) Skin",29.09,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-03-25,RM-045,"Fresh Chiton Mollusk (Kibit)",55.78,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-25,RM-046,"Fresh Kabasi Fish",25.93,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-25,RM-047,"Fresh Sapsap Fish",22,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-25,RM-048,"Cheese Seasoning Powder",8.06,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-03-25,RM-049,"Coarse Rock Salt",26.36,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-25,RM-050,"Iodized Salt",15.31,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-25,RM-051,"Dried Bay Leaves (Laurel)",2.26,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-25,RM-052,"Dried Red Chili Flakes",5.17,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-25,RM-053,"Garlic Powder",8.47,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-25,RM-054,"Ground Black Pepper",5.46,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-25,RM-055,"White Pepper Powder",4.22,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-25,RM-056,"Whole Black Peppercorns",8.62,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-03-25,RM-057,"Muscovado Brown Sugar",37.12,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-25,RM-058,"Panutsa Cane Sugar",22.54,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-25,RM-059,"Refined White Sugar",74.38,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-26,RM-001,"Food Grade Sunset Yellow / Orange Dye",14.73,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-26,RM-002,"Baking Powder",15.44,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-26,RM-003,"Cream of Tartar",4.42,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-26,RM-004,"Instant Dry Yeast",22.56,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-26,RM-005,"Cane Vinegar",26.21,L,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-26,RM-006,"Soy Sauce",27.65,L,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-26,RM-007,"Condensed Milk",35.05,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-26,RM-008,"Evaporated Milk",39.08,L,"Commercial Food Processing","Ube Halaya Processing"
2026-03-26,RM-009,"Powdered Milk",27.98,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-26,RM-010,"Fresh Whole Egg Whites",24.2,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-26,RM-011,"Fresh Whole Eggs",63.63,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-26,RM-012,"All-Vegetable Shortening",38.69,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-03-26,RM-013,"Baking Shortening",34.87,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-26,RM-014,"Salted Creamery Butter",38.9,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-26,RM-015,"Seedless Raisins",11.51,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-26,RM-016,"Vanilla Extract",4.16,L,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-26,RM-017,"All-Purpose Wheat Flour",67.01,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-26,RM-018,"Cornstarch",22.38,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-26,RM-019,"Glutinous Rice (Malagkit for Pinipig)",57.34,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-26,RM-020,"Hard Wheat Bread Flour",102.84,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-03-26,RM-021,"Purified Water",127.96,L,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-26,RM-022,"Cleaned Chicken Crop (Butse)",30.47,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-26,RM-023,"Pork Skin with Back Fat",81.02,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-26,RM-024,"Raw Shelled Peanuts",51.76,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-03-26,RM-025,"Toasted Sesame Seeds",7.76,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-26,RM-026,"Palm Cooking Oil",89.24,L,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-26,RM-027,"Pure Pork Lard",47.47,L,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-26,RM-028,"Refined Peanut Oil",16.49,L,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-26,RM-029,"Fresh Carrots",17.3,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-26,RM-030,"Fresh Cassava Tubers",45.56,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-26,RM-031,"Fresh Garlic",15.73,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-26,RM-032,"Fresh Ginger",10.08,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-03-26,RM-033,"Fresh Grated Coconut Meat",39.49,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-26,RM-034,"Fresh Mature Coconut Meat",34.31,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-26,RM-035,"Fresh Purple Yam Tubers",22.97,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-26,RM-036,"Fresh Sweet Potato",28.88,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-03-26,RM-037,"Green Raw Papaya",23.38,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-26,RM-038,"Pandan Leaves",3.93,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-26,RM-039,"Red Bell Peppers",8.35,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-26,RM-040,"Red Chili Peppers (Siling Labuyo)",6.73,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-26,RM-041,"Red Onions",24.24,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-26,RM-042,"Unripe Green Saba Bananas",89.25,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-26,RM-043,"Fresh Acetes Shrimp (Alamang)",28.32,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-26,RM-044,"Fresh Bangus (Milkfish) Skin",30.51,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-03-26,RM-045,"Fresh Chiton Mollusk (Kibit)",62.24,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-26,RM-046,"Fresh Kabasi Fish",24.07,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-26,RM-047,"Fresh Sapsap Fish",26.25,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-26,RM-048,"Cheese Seasoning Powder",10.35,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-03-26,RM-049,"Coarse Rock Salt",28.05,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-26,RM-050,"Iodized Salt",15.4,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-26,RM-051,"Dried Bay Leaves (Laurel)",2.64,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-26,RM-052,"Dried Red Chili Flakes",5.98,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-26,RM-053,"Garlic Powder",8.64,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-26,RM-054,"Ground Black Pepper",5.53,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-26,RM-055,"White Pepper Powder",5.39,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-26,RM-056,"Whole Black Peppercorns",8.27,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-03-26,RM-057,"Muscovado Brown Sugar",38.05,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-26,RM-058,"Panutsa Cane Sugar",27,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-26,RM-059,"Refined White Sugar",87.77,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-27,RM-001,"Food Grade Sunset Yellow / Orange Dye",17.28,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-27,RM-002,"Baking Powder",18.58,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-27,RM-003,"Cream of Tartar",6.04,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-27,RM-004,"Instant Dry Yeast",29.79,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-27,RM-005,"Cane Vinegar",27.91,L,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-27,RM-006,"Soy Sauce",34.25,L,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-27,RM-007,"Condensed Milk",45.82,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-27,RM-008,"Evaporated Milk",51.46,L,"Commercial Food Processing","Ube Halaya Processing"
2026-03-27,RM-009,"Powdered Milk",33.76,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-27,RM-010,"Fresh Whole Egg Whites",33.3,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-27,RM-011,"Fresh Whole Eggs",85.54,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-27,RM-012,"All-Vegetable Shortening",45.15,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-03-27,RM-013,"Baking Shortening",41.16,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-27,RM-014,"Salted Creamery Butter",52.51,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-27,RM-015,"Seedless Raisins",15.72,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-27,RM-016,"Vanilla Extract",4.64,L,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-27,RM-017,"All-Purpose Wheat Flour",89.33,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-27,RM-018,"Cornstarch",28.17,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-27,RM-019,"Glutinous Rice (Malagkit for Pinipig)",68.95,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-27,RM-020,"Hard Wheat Bread Flour",124.32,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-03-27,RM-021,"Purified Water",182.36,L,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-27,RM-022,"Cleaned Chicken Crop (Butse)",43.68,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-27,RM-023,"Pork Skin with Back Fat",98.33,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-27,RM-024,"Raw Shelled Peanuts",61.68,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-03-27,RM-025,"Toasted Sesame Seeds",10.69,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-27,RM-026,"Palm Cooking Oil",100.89,L,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-27,RM-027,"Pure Pork Lard",54.89,L,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-27,RM-028,"Refined Peanut Oil",24.84,L,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-27,RM-029,"Fresh Carrots",26.11,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
