usage_date,raw_material_name,consumed_quantity,unit,activity_type,finished_product_name
2026-08-02,"Fresh Eggs",68.24,pcs,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-02,"Whole Milk",12.69,L,"Baking Production Batch","French Baguette"
2026-08-02,"Instant Dry Yeast",2.41,kg,"Baking Production Batch","Butter Croissants"
2026-08-02,"Iodized Salt",3.39,kg,"Baking Production Batch","Butter Croissants"
2026-08-02,"Pure Vanilla Extract",0.87,L,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-02,"Cocoa Powder",4.41,kg,"Baking Production Batch","Classic Pandesal"
2026-08-03,"Bread Flour",32.1,kg,"Baking Production Batch","Ensaymada Especial"
2026-08-03,"All-Purpose Flour",20.18,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-03,"Refined White Sugar",15.95,kg,"Baking Production Batch","French Baguette"
2026-08-03,"Salted Butter",9.75,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-03,"Fresh Eggs",42.26,pcs,"Baking Production Batch","Brioche Buns"
2026-08-03,"Whole Milk",7.51,L,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-03,"Instant Dry Yeast",2.02,kg,"Baking Production Batch","Butter Croissants"
2026-08-03,"Iodized Salt",2.36,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-03,"Pure Vanilla Extract",0.55,L,"Baking Production Batch","Butter Croissants"
2026-08-03,"Cocoa Powder",3.28,kg,"Baking Production Batch","Butter Croissants"
2026-08-04,"Bread Flour",28.07,kg,"Baking Production Batch","Butter Croissants"
2026-08-04,"All-Purpose Flour",19.8,kg,"Baking Production Batch","Butter Croissants"
2026-08-04,"Refined White Sugar",16.47,kg,"Baking Production Batch","Brioche Buns"
2026-08-04,"Salted Butter",11.1,kg,"Baking Production Batch","Ensaymada Especial"
2026-08-04,"Fresh Eggs",45.37,pcs,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-04,"Whole Milk",8.31,L,"Baking Production Batch","Butter Croissants"
2026-08-04,"Instant Dry Yeast",1.87,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-04,"Iodized Salt",2.33,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-04,"Pure Vanilla Extract",0.66,L,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-04,"Cocoa Powder",3.42,kg,"Baking Production Batch","Brioche Buns"
2026-08-05,"Bread Flour",30.29,kg,"Baking Production Batch","French Baguette"
2026-08-05,"All-Purpose Flour",22.84,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-05,"Refined White Sugar",14.72,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-05,"Salted Butter",9.42,kg,"Baking Production Batch","French Baguette"
2026-08-05,"Fresh Eggs",45.55,pcs,"Baking Production Batch","Ensaymada Especial"
2026-08-05,"Whole Milk",8.98,L,"Baking Production Batch","Butter Croissants"
2026-08-05,"Instant Dry Yeast",1.89,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-05,"Iodized Salt",2.18,kg,"Baking Production Batch","Brioche Buns"
2026-08-05,"Pure Vanilla Extract",0.57,L,"Baking Production Batch","French Baguette"
2026-08-05,"Cocoa Powder",3.22,kg,"Baking Production Batch","Ensaymada Especial"
2026-08-06,"Bread Flour",29.05,kg,"Baking Production Batch","Butter Croissants"
2026-08-06,"All-Purpose Flour",20.79,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-06,"Refined White Sugar",14.73,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-06,"Salted Butter",9.55,kg,"Baking Production Batch","Brioche Buns"
2026-08-06,"Fresh Eggs",45.57,pcs,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-06,"Whole Milk",7.53,L,"Baking Production Batch","Classic Pandesal"
2026-08-06,"Instant Dry Yeast",1.98,kg,"Baking Production Batch","Butter Croissants"
2026-08-06,"Iodized Salt",2.01,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-06,"Pure Vanilla Extract",0.54,L,"Baking Production Batch","Brioche Buns"
2026-08-06,"Cocoa Powder",3.88,kg,"Baking Production Batch","Brioche Buns"
2026-08-07,"Bread Flour",28.81,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-07,"All-Purpose Flour",23.44,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-07,"Refined White Sugar",18.06,kg,"Baking Production Batch","Classic Pandesal"
2026-08-07,"Salted Butter",10.14,kg,"Baking Production Batch","French Baguette"
2026-08-07,"Fresh Eggs",40.36,pcs,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-07,"Whole Milk",8.04,L,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-07,"Instant Dry Yeast",1.59,kg,"Baking Production Batch","Classic Pandesal"
2026-08-07,"Iodized Salt",2.02,kg,"Baking Production Batch","Classic Pandesal"
2026-08-07,"Pure Vanilla Extract",0.67,L,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-07,"Cocoa Powder",3.12,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-08,"Bread Flour",41.84,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-08,"All-Purpose Flour",30.53,kg,"Baking Production Batch","Butter Croissants"
2026-08-08,"Refined White Sugar",21.29,kg,"Baking Production Batch","Butter Croissants"
2026-08-08,"Salted Butter",15.35,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-08,"Fresh Eggs",64.66,pcs,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-08,"Whole Milk",10.82,L,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-08,"Instant Dry Yeast",2.23,kg,"Baking Production Batch","Butter Croissants"
2026-08-08,"Iodized Salt",3.36,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-08,"Pure Vanilla Extract",0.8,L,"Baking Production Batch","Ensaymada Especial"
2026-08-08,"Cocoa Powder",4.68,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-09,"Bread Flour",38.31,kg,"Baking Production Batch","French Baguette"
2026-08-09,"All-Purpose Flour",28.04,kg,"Baking Production Batch","Brioche Buns"
2026-08-09,"Refined White Sugar",21.54,kg,"Baking Production Batch","Classic Pandesal"
2026-08-09,"Salted Butter",13.95,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-09,"Fresh Eggs",64.88,pcs,"Baking Production Batch","Ensaymada Especial"
2026-08-09,"Whole Milk",13.34,L,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-09,"Instant Dry Yeast",2.53,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-09,"Iodized Salt",3.4,kg,"Baking Production Batch","Brioche Buns"
2026-08-09,"Pure Vanilla Extract",0.82,L,"Baking Production Batch","Ensaymada Especial"
2026-08-09,"Cocoa Powder",4.79,kg,"Baking Production Batch","Ensaymada Especial"
2026-08-10,"Bread Flour",26.03,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-10,"All-Purpose Flour",20.2,kg,"Baking Production Batch","Classic Pandesal"
2026-08-10,"Refined White Sugar",15.58,kg,"Baking Production Batch","Brioche Buns"
2026-08-10,"Salted Butter",9.51,kg,"Baking Production Batch","Brioche Buns"
2026-08-10,"Fresh Eggs",41.64,pcs,"Baking Production Batch","Butter Croissants"
2026-08-10,"Whole Milk",9.49,L,"Baking Production Batch","Brioche Buns"
2026-08-10,"Instant Dry Yeast",2.01,kg,"Baking Production Batch","French Baguette"
2026-08-10,"Iodized Salt",2.14,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-10,"Pure Vanilla Extract",0.65,L,"Baking Production Batch","Classic Pandesal"
2026-08-10,"Cocoa Powder",3.78,kg,"Baking Production Batch","Ensaymada Especial"
2026-08-11,"Bread Flour",28.13,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-11,"All-Purpose Flour",22.19,kg,"Baking Production Batch","Brioche Buns"
2026-08-11,"Refined White Sugar",17.73,kg,"Baking Production Batch","Ensaymada Especial"
2026-08-11,"Salted Butter",10.35,kg,"Baking Production Batch","Classic Pandesal"
2026-08-11,"Fresh Eggs",45.45,pcs,"Baking Production Batch","Brioche Buns"
2026-08-11,"Whole Milk",7.81,L,"Baking Production Batch","Butter Croissants"
2026-08-11,"Instant Dry Yeast",1.67,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-11,"Iodized Salt",2.02,kg,"Baking Production Batch","Classic Pandesal"
2026-08-11,"Pure Vanilla Extract",0.63,L,"Baking Production Batch","Ensaymada Especial"
2026-08-11,"Cocoa Powder",3.88,kg,"Baking Production Batch","Classic Pandesal"
2026-08-12,"Bread Flour",30.85,kg,"Baking Production Batch","Butter Croissants"
2026-08-12,"All-Purpose Flour",20.51,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-12,"Refined White Sugar",16.51,kg,"Baking Production Batch","French Baguette"
2026-08-12,"Salted Butter",10.46,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-12,"Fresh Eggs",50.77,pcs,"Baking Production Batch","Ensaymada Especial"
2026-08-12,"Whole Milk",9.51,L,"Baking Production Batch","Ensaymada Especial"
2026-08-12,"Instant Dry Yeast",1.99,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-12,"Iodized Salt",2.3,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-12,"Pure Vanilla Extract",0.56,L,"Baking Production Batch","French Baguette"
2026-08-12,"Cocoa Powder",3.25,kg,"Baking Production Batch","Brioche Buns"
2026-08-13,"Bread Flour",29.97,kg,"Baking Production Batch","Brioche Buns"
2026-08-13,"All-Purpose Flour",21.1,kg,"Baking Production Batch","Brioche Buns"
2026-08-13,"Refined White Sugar",15.12,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-13,"Salted Butter",9.43,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-13,"Fresh Eggs",48.35,pcs,"Baking Production Batch","French Baguette"
2026-08-13,"Whole Milk",7.76,L,"Baking Production Batch","Brioche Buns"
2026-08-13,"Instant Dry Yeast",1.83,kg,"Baking Production Batch","French Baguette"
2026-08-13,"Iodized Salt",2.22,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-13,"Pure Vanilla Extract",0.58,L,"Baking Production Batch","Classic Pandesal"
2026-08-13,"Cocoa Powder",3.83,kg,"Baking Production Batch","Classic Pandesal"
2026-08-14,"Bread Flour",30.99,kg,"Baking Production Batch","French Baguette"
2026-08-14,"All-Purpose Flour",19.92,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-14,"Refined White Sugar",16.12,kg,"Baking Production Batch","French Baguette"
2026-08-14,"Salted Butter",10.62,kg,"Baking Production Batch","French Baguette"
2026-08-14,"Fresh Eggs",46.04,pcs,"Baking Production Batch","Brioche Buns"
2026-08-14,"Whole Milk",9.4,L,"Baking Production Batch","French Baguette"
2026-08-14,"Instant Dry Yeast",1.73,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-14,"Iodized Salt",2.42,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-14,"Pure Vanilla Extract",0.62,L,"Baking Production Batch","French Baguette"
2026-08-14,"Cocoa Powder",3.23,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-15,"Bread Flour",44.31,kg,"Baking Production Batch","Classic Pandesal"
2026-08-15,"All-Purpose Flour",32.71,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-15,"Refined White Sugar",25.37,kg,"Baking Production Batch","Brioche Buns"
2026-08-15,"Salted Butter",12.98,kg,"Baking Production Batch","Classic Pandesal"
2026-08-15,"Fresh Eggs",68.71,pcs,"Baking Production Batch","Butter Croissants"
2026-08-15,"Whole Milk",13.12,L,"Baking Production Batch","Ensaymada Especial"
2026-08-15,"Instant Dry Yeast",2.81,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-15,"Iodized Salt",2.79,kg,"Baking Production Batch","Classic Pandesal"
2026-08-15,"Pure Vanilla Extract",0.85,L,"Baking Production Batch","Brioche Buns"
2026-08-15,"Cocoa Powder",5.53,kg,"Baking Production Batch","French Baguette"
2026-08-16,"Bread Flour",41.97,kg,"Baking Production Batch","Butter Croissants"
2026-08-16,"All-Purpose Flour",28.67,kg,"Baking Production Batch","Ensaymada Especial"
2026-08-16,"Refined White Sugar",22.99,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-16,"Salted Butter",15.04,kg,"Baking Production Batch","Classic Pandesal"
2026-08-16,"Fresh Eggs",68.7,pcs,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-16,"Whole Milk",11.57,L,"Baking Production Batch","Classic Pandesal"
2026-08-16,"Instant Dry Yeast",2.7,kg,"Baking Production Batch","Butter Croissants"
2026-08-16,"Iodized Salt",3.19,kg,"Baking Production Batch","Brioche Buns"
2026-08-16,"Pure Vanilla Extract",0.89,L,"Baking Production Batch","Classic Pandesal"
2026-08-16,"Cocoa Powder",5.02,kg,"Baking Production Batch","Classic Pandesal"
2026-08-17,"Bread Flour",28.87,kg,"Baking Production Batch","Ensaymada Especial"
2026-08-17,"All-Purpose Flour",23.23,kg,"Baking Production Batch","Butter Croissants"
2026-08-17,"Refined White Sugar",15.7,kg,"Baking Production Batch","Butter Croissants"
2026-08-17,"Salted Butter",9.51,kg,"Baking Production Batch","Classic Pandesal"
2026-08-17,"Fresh Eggs",42.42,pcs,"Baking Production Batch","Ensaymada Especial"
2026-08-17,"Whole Milk",8.83,L,"Baking Production Batch","Classic Pandesal"
2026-08-17,"Instant Dry Yeast",1.84,kg,"Baking Production Batch","Brioche Buns"
2026-08-17,"Iodized Salt",2.41,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-17,"Pure Vanilla Extract",0.64,L,"Baking Production Batch","Brioche Buns"
2026-08-17,"Cocoa Powder",3.89,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-18,"Bread Flour",31.88,kg,"Baking Production Batch","Butter Croissants"
2026-08-18,"All-Purpose Flour",22.52,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-18,"Refined White Sugar",17.5,kg,"Baking Production Batch","Classic Pandesal"
2026-08-18,"Salted Butter",9.58,kg,"Baking Production Batch","Classic Pandesal"
2026-08-18,"Fresh Eggs",46.85,pcs,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-18,"Whole Milk",8.34,L,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-18,"Instant Dry Yeast",2.02,kg,"Baking Production Batch","Ensaymada Especial"
2026-08-18,"Iodized Salt",2.44,kg,"Baking Production Batch","Brioche Buns"
2026-08-18,"Pure Vanilla Extract",0.66,L,"Baking Production Batch","Butter Croissants"
2026-08-18,"Cocoa Powder",3.47,kg,"Baking Production Batch","Butter Croissants"
2026-08-19,"Bread Flour",25.83,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-19,"All-Purpose Flour",24.62,kg,"Baking Production Batch","Brioche Buns"
2026-08-19,"Refined White Sugar",15.35,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-19,"Salted Butter",9.56,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-19,"Fresh Eggs",40.19,pcs,"Baking Production Batch","Brioche Buns"
2026-08-19,"Whole Milk",7.64,L,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-19,"Instant Dry Yeast",1.83,kg,"Baking Production Batch","Brioche Buns"
2026-08-19,"Iodized Salt",2.38,kg,"Baking Production Batch","Classic Pandesal"
2026-08-19,"Pure Vanilla Extract",0.55,L,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-19,"Cocoa Powder",3.26,kg,"Baking Production Batch","Ensaymada Especial"
2026-08-20,"Bread Flour",29.34,kg,"Baking Production Batch","Ensaymada Especial"
2026-08-20,"All-Purpose Flour",23.18,kg,"Baking Production Batch","Butter Croissants"
2026-08-20,"Refined White Sugar",15.41,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-20,"Salted Butter",10.17,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-20,"Fresh Eggs",48.49,pcs,"Baking Production Batch","Ensaymada Especial"
2026-08-20,"Whole Milk",9.14,L,"Baking Production Batch","Brioche Buns"
2026-08-20,"Instant Dry Yeast",1.69,kg,"Baking Production Batch","Ensaymada Especial"
2026-08-20,"Iodized Salt",2,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-20,"Pure Vanilla Extract",0.66,L,"Baking Production Batch","Ensaymada Especial"
2026-08-20,"Cocoa Powder",3.95,kg,"Baking Production Batch","Butter Croissants"
2026-08-21,"Bread Flour",29.03,kg,"Baking Production Batch","French Baguette"
2026-08-21,"All-Purpose Flour",20.32,kg,"Baking Production Batch","French Baguette"
2026-08-21,"Refined White Sugar",16.42,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-21,"Salted Butter",9.09,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-21,"Fresh Eggs",45.99,pcs,"Baking Production Batch","Butter Croissants"
2026-08-21,"Whole Milk",8.13,L,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-21,"Instant Dry Yeast",1.71,kg,"Baking Production Batch","Butter Croissants"
2026-08-21,"Iodized Salt",2.44,kg,"Baking Production Batch","Ensaymada Especial"
2026-08-21,"Pure Vanilla Extract",0.63,L,"Baking Production Batch","Ensaymada Especial"
2026-08-21,"Cocoa Powder",3.38,kg,"Baking Production Batch","Ensaymada Especial"
2026-08-22,"Bread Flour",43.76,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-22,"All-Purpose Flour",32.87,kg,"Baking Production Batch","Classic Pandesal"
2026-08-22,"Refined White Sugar",21.46,kg,"Baking Production Batch","Brioche Buns"
2026-08-22,"Salted Butter",14.64,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-22,"Fresh Eggs",65.93,pcs,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-22,"Whole Milk",10.92,L,"Baking Production Batch","Brioche Buns"
2026-08-22,"Instant Dry Yeast",2.42,kg,"Baking Production Batch","Brioche Buns"
2026-08-22,"Iodized Salt",3.42,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-22,"Pure Vanilla Extract",0.79,L,"Baking Production Batch","Classic Pandesal"
2026-08-22,"Cocoa Powder",4.33,kg,"Baking Production Batch","Brioche Buns"
2026-08-23,"Bread Flour",36,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-23,"All-Purpose Flour",28,kg,"Baking Production Batch","Ensaymada Especial"
2026-08-23,"Refined White Sugar",22.33,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-23,"Salted Butter",14.25,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-23,"Fresh Eggs",61.49,pcs,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-23,"Whole Milk",12.62,L,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-23,"Instant Dry Yeast",2.59,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-23,"Iodized Salt",2.77,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-23,"Pure Vanilla Extract",0.94,L,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-23,"Cocoa Powder",4.58,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-24,"Bread Flour",28.26,kg,"Baking Production Batch","Ensaymada Especial"
2026-08-24,"All-Purpose Flour",19.76,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-24,"Refined White Sugar",18.42,kg,"Baking Production Batch","French Baguette"
2026-08-24,"Salted Butter",11.17,kg,"Baking Production Batch","Brioche Buns"
2026-08-24,"Fresh Eggs",49.01,pcs,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-24,"Whole Milk",9.02,L,"Baking Production Batch","Ensaymada Especial"
2026-08-24,"Instant Dry Yeast",1.78,kg,"Baking Production Batch","Brioche Buns"
2026-08-24,"Iodized Salt",2.43,kg,"Baking Production Batch","Brioche Buns"
2026-08-24,"Pure Vanilla Extract",0.63,L,"Baking Production Batch","Brioche Buns"
2026-08-24,"Cocoa Powder",3.89,kg,"Baking Production Batch","Brioche Buns"
2026-08-25,"Bread Flour",29.94,kg,"Baking Production Batch","Ensaymada Especial"
2026-08-25,"All-Purpose Flour",23.2,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-25,"Refined White Sugar",16.82,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-25,"Salted Butter",10.83,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-25,"Fresh Eggs",50.55,pcs,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-25,"Whole Milk",8.88,L,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-25,"Instant Dry Yeast",1.89,kg,"Baking Production Batch","Butter Croissants"
2026-08-25,"Iodized Salt",2.44,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-25,"Pure Vanilla Extract",0.53,L,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-25,"Cocoa Powder",3.75,kg,"Baking Production Batch","Ensaymada Especial"
2026-08-26,"Bread Flour",30.72,kg,"Baking Production Batch","Brioche Buns"
2026-08-26,"All-Purpose Flour",21.15,kg,"Baking Production Batch","Classic Pandesal"
2026-08-26,"Refined White Sugar",15.19,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-26,"Salted Butter",11.14,kg,"Baking Production Batch","Ensaymada Especial"
2026-08-26,"Fresh Eggs",42.75,pcs,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-26,"Whole Milk",8.33,L,"Baking Production Batch","Ensaymada Especial"
2026-08-26,"Instant Dry Yeast",1.85,kg,"Baking Production Batch","Classic Pandesal"
2026-08-26,"Iodized Salt",2.41,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-26,"Pure Vanilla Extract",0.59,L,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-26,"Cocoa Powder",3.17,kg,"Baking Production Batch","Classic Pandesal"
2026-08-27,"Bread Flour",27.34,kg,"Baking Production Batch","Classic Pandesal"
2026-08-27,"All-Purpose Flour",24.01,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-27,"Refined White Sugar",18.07,kg,"Baking Production Batch","French Baguette"
2026-08-27,"Salted Butter",11.27,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-27,"Fresh Eggs",48.8,pcs,"Baking Production Batch","Ensaymada Especial"
2026-08-27,"Whole Milk",7.52,L,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-27,"Instant Dry Yeast",1.79,kg,"Baking Production Batch","French Baguette"
2026-08-27,"Iodized Salt",2.26,kg,"Baking Production Batch","French Baguette"
2026-08-27,"Pure Vanilla Extract",0.58,L,"Baking Production Batch","Classic Pandesal"
2026-08-27,"Cocoa Powder",3.81,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-28,"Bread Flour",29.56,kg,"Baking Production Batch","French Baguette"
2026-08-28,"All-Purpose Flour",21.51,kg,"Baking Production Batch","Classic Pandesal"
2026-08-28,"Refined White Sugar",15.22,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-28,"Salted Butter",9.42,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-28,"Fresh Eggs",41.65,pcs,"Baking Production Batch","Butter Croissants"
2026-08-28,"Whole Milk",7.59,L,"Baking Production Batch","Ensaymada Especial"
2026-08-28,"Instant Dry Yeast",1.96,kg,"Baking Production Batch","Classic Pandesal"
2026-08-28,"Iodized Salt",1.95,kg,"Baking Production Batch","Brioche Buns"
2026-08-28,"Pure Vanilla Extract",0.57,L,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-28,"Cocoa Powder",3.5,kg,"Baking Production Batch","Ensaymada Especial"
2026-08-29,"Bread Flour",35.91,kg,"Baking Production Batch","Butter Croissants"
2026-08-29,"All-Purpose Flour",27.8,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-08-29,"Refined White Sugar",20.39,kg,"Baking Production Batch","Brioche Buns"
2026-08-29,"Salted Butter",13.72,kg,"Baking Production Batch","Butter Croissants"
2026-08-29,"Fresh Eggs",68.81,pcs,"Baking Production Batch","Butter Croissants"
2026-08-29,"Whole Milk",12.85,L,"Baking Production Batch","Classic Pandesal"
2026-08-29,"Instant Dry Yeast",2.26,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-29,"Iodized Salt",2.79,kg,"Baking Production Batch","French Baguette"
2026-08-29,"Pure Vanilla Extract",0.89,L,"Baking Production Batch","Ensaymada Especial"
2026-08-29,"Cocoa Powder",4.87,kg,"Baking Production Batch","Butter Croissants"
2026-08-30,"Bread Flour",43.98,kg,"Baking Production Batch","Classic Pandesal"
2026-08-30,"All-Purpose Flour",28.36,kg,"Baking Production Batch","Brioche Buns"
2026-08-30,"Refined White Sugar",24.79,kg,"Baking Production Batch","Brioche Buns"
2026-08-30,"Salted Butter",14.38,kg,"Baking Production Batch","Brioche Buns"
2026-08-30,"Fresh Eggs",67.99,pcs,"Baking Production Batch","Ensaymada Especial"
2026-08-30,"Whole Milk",12.61,L,"Baking Production Batch","Brioche Buns"
2026-08-30,"Instant Dry Yeast",2.75,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-30,"Iodized Salt",2.75,kg,"Baking Production Batch","Brioche Buns"
2026-08-30,"Pure Vanilla Extract",0.88,L,"Baking Production Batch","Brioche Buns"
2026-08-30,"Cocoa Powder",5.38,kg,"Baking Production Batch","Butter Croissants"
2026-08-31,"Bread Flour",26.99,kg,"Baking Production Batch","Butter Croissants"
2026-08-31,"All-Purpose Flour",24.55,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-31,"Refined White Sugar",14.68,kg,"Baking Production Batch","Brioche Buns"
2026-08-31,"Salted Butter",10.34,kg,"Baking Production Batch","French Baguette"
2026-08-31,"Fresh Eggs",48.81,pcs,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-31,"Whole Milk",8.91,L,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-31,"Instant Dry Yeast",1.61,kg,"Baking Production Batch","Brioche Buns"
2026-08-31,"Iodized Salt",2.47,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-31,"Pure Vanilla Extract",0.63,L,"Baking Production Batch","French Baguette"
2026-08-31,"Cocoa Powder",3.19,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-09-01,"Bread Flour",26.85,kg,"Baking Production Batch","Brioche Buns"
2026-09-01,"All-Purpose Flour",23.11,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-09-01,"Refined White Sugar",16.01,kg,"Baking Production Batch","French Baguette"
2026-09-01,"Salted Butter",10.23,kg,"Baking Production Batch","Ensaymada Especial"
2026-09-01,"Fresh Eggs",41,pcs,"Baking Production Batch","Chocolate Chiffon Cake"
2026-09-01,"Whole Milk",9.53,L,"Baking Production Batch","Ensaymada Especial"
2026-09-01,"Instant Dry Yeast",1.89,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-09-01,"Iodized Salt",2.42,kg,"Baking Production Batch","Ensaymada Especial"
2026-09-01,"Pure Vanilla Extract",0.66,L,"Baking Production Batch","Ensaymada Especial"
2026-09-01,"Cocoa Powder",3.95,kg,"Baking Production Batch","Classic Pandesal"
2026-09-02,"Bread Flour",31.89,kg,"Baking Production Batch","Ensaymada Especial"
2026-09-02,"All-Purpose Flour",23.74,kg,"Baking Production Batch","Butter Croissants"
2026-09-02,"Refined White Sugar",15.17,kg,"Baking Production Batch","Classic Pandesal"
2026-09-02,"Salted Butter",10.45,kg,"Baking Production Batch","French Baguette"
