usage_date,item_code,material_name,consumed_quantity,unit,activity_type,finished_product_name,recorded_by,notes
2026-04-15,RM-004,"Instant Dry Yeast",5.75,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1211)"
2026-04-16,RM-004,"Instant Dry Yeast",5.18,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1213)"
2026-04-17,RM-004,"Instant Dry Yeast",6.48,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1215)"
2026-04-18,RM-004,"Instant Dry Yeast",8.28,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1217)"
2026-04-19,RM-004,"Instant Dry Yeast",6.24,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1219)"
2026-04-20,RM-004,"Instant Dry Yeast",6.04,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1221)"
2026-04-21,RM-004,"Instant Dry Yeast",4.76,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1223)"
2026-04-22,RM-004,"Instant Dry Yeast",5.64,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1225)"
2026-04-23,RM-004,"Instant Dry Yeast",5.75,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1227)"
2026-04-24,RM-004,"Instant Dry Yeast",5.84,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1229)"
2026-04-25,RM-004,"Instant Dry Yeast",8.23,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1231)"
2026-04-26,RM-004,"Instant Dry Yeast",7.21,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1233)"
2026-04-27,RM-004,"Instant Dry Yeast",5.46,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1235)"
2026-04-28,RM-004,"Instant Dry Yeast",4.99,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1237)"
2026-04-29,RM-004,"Instant Dry Yeast",6,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1239)"
2026-04-30,RM-004,"Instant Dry Yeast",5.1,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1241)"
2026-05-01,RM-004,"Instant Dry Yeast",6.23,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1243)"
2026-05-02,RM-004,"Instant Dry Yeast",8.22,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1245)"
2026-05-03,RM-004,"Instant Dry Yeast",6.17,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1247)"
2026-05-04,RM-004,"Instant Dry Yeast",5.86,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1249)"
2026-05-05,RM-004,"Instant Dry Yeast",4.9,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1251)"
2026-05-06,RM-004,"Instant Dry Yeast",5.41,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1253)"
2026-05-07,RM-004,"Instant Dry Yeast",5.6,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1255)"
2026-05-08,RM-004,"Instant Dry Yeast",6.04,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1257)"
2026-05-09,RM-004,"Instant Dry Yeast",7.56,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1259)"
2026-05-10,RM-004,"Instant Dry Yeast",6.96,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1261)"
2026-05-11,RM-004,"Instant Dry Yeast",5.54,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1263)"
2026-05-12,RM-004,"Instant Dry Yeast",4.66,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1265)"
2026-05-13,RM-004,"Instant Dry Yeast",6.04,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1267)"
2026-05-14,RM-004,"Instant Dry Yeast",5.1,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1269)"
2026-05-15,RM-004,"Instant Dry Yeast",5.99,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1271)"
2026-05-16,RM-004,"Instant Dry Yeast",8.65,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1273)"
2026-05-17,RM-004,"Instant Dry Yeast",6.08,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1275)"
2026-05-18,RM-004,"Instant Dry Yeast",5.66,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1277)"
2026-05-19,RM-004,"Instant Dry Yeast",5.08,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1279)"
2026-05-20,RM-004,"Instant Dry Yeast",5.43,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1281)"
2026-05-21,RM-004,"Instant Dry Yeast",5.38,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1283)"
2026-05-22,RM-004,"Instant Dry Yeast",6.35,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1285)"
2026-05-23,RM-004,"Instant Dry Yeast",7.64,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1287)"
2026-05-24,RM-004,"Instant Dry Yeast",6.98,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1289)"
2026-05-25,RM-004,"Instant Dry Yeast",5.77,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1291)"
2026-05-26,RM-004,"Instant Dry Yeast",4.5,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1293)"
2026-05-27,RM-004,"Instant Dry Yeast",5.99,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1295)"
2026-05-28,RM-004,"Instant Dry Yeast",5.3,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1297)"
2026-05-29,RM-004,"Instant Dry Yeast",5.8,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1299)"
2026-05-30,RM-004,"Instant Dry Yeast",8.36,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1301)"
2026-05-31,RM-004,"Instant Dry Yeast",6.56,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1303)"
2026-06-01,RM-004,"Instant Dry Yeast",5.2,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1305)"
2026-06-02,RM-004,"Instant Dry Yeast",4.89,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1307)"
2026-06-03,RM-004,"Instant Dry Yeast",5.34,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1309)"
2026-06-04,RM-004,"Instant Dry Yeast",4.87,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1311)"
2026-06-05,RM-004,"Instant Dry Yeast",6.22,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1313)"
2026-06-06,RM-004,"Instant Dry Yeast",7.16,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1315)"
2026-06-07,RM-004,"Instant Dry Yeast",6.18,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1317)"
2026-06-08,RM-004,"Instant Dry Yeast",5.66,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1319)"
2026-06-09,RM-004,"Instant Dry Yeast",4.31,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1321)"
2026-06-10,RM-004,"Instant Dry Yeast",5.53,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1323)"
2026-06-11,RM-004,"Instant Dry Yeast",5.22,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1325)"
2026-06-12,RM-004,"Instant Dry Yeast",5.52,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1327)"
2026-06-13,RM-004,"Instant Dry Yeast",7.94,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1329)"
2026-06-14,RM-004,"Instant Dry Yeast",6.39,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1331)"
2026-06-15,RM-004,"Instant Dry Yeast",5.11,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1333)"
2026-06-16,RM-004,"Instant Dry Yeast",4.76,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1335)"
2026-06-17,RM-004,"Instant Dry Yeast",5.59,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1337)"
2026-06-18,RM-004,"Instant Dry Yeast",4.69,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1339)"
2026-06-19,RM-004,"Instant Dry Yeast",6.2,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1341)"
2026-06-20,RM-004,"Instant Dry Yeast",7.63,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1343)"
2026-06-21,RM-004,"Instant Dry Yeast",6.11,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1345)"
2026-06-22,RM-004,"Instant Dry Yeast",5.67,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1347)"
2026-06-23,RM-004,"Instant Dry Yeast",4.47,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1349)"
2026-06-24,RM-004,"Instant Dry Yeast",5.34,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1351)"
2026-06-25,RM-004,"Instant Dry Yeast",5.27,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1353)"
2026-06-26,RM-004,"Instant Dry Yeast",5.71,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1355)"
2026-06-27,RM-004,"Instant Dry Yeast",7.37,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1357)"
2026-06-28,RM-004,"Instant Dry Yeast",6.78,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1359)"
2026-06-29,RM-004,"Instant Dry Yeast",5.17,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1361)"
2026-06-30,RM-004,"Instant Dry Yeast",4.53,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1363)"
2026-07-01,RM-004,"Instant Dry Yeast",5.23,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1365)"
2026-07-02,RM-004,"Instant Dry Yeast",4.21,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1367)"
2026-07-03,RM-004,"Instant Dry Yeast",5.42,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1369)"
2026-07-04,RM-004,"Instant Dry Yeast",6.91,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1371)"
2026-07-05,RM-004,"Instant Dry Yeast",5.29,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1373)"
2026-07-06,RM-004,"Instant Dry Yeast",4.99,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1375)"
2026-07-07,RM-004,"Instant Dry Yeast",4.22,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1377)"
2026-07-08,RM-004,"Instant Dry Yeast",4.73,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1379)"
2026-07-09,RM-004,"Instant Dry Yeast",4.65,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1381)"
2026-07-10,RM-004,"Instant Dry Yeast",5.42,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1383)"
2026-07-11,RM-004,"Instant Dry Yeast",6.59,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1385)"
2026-07-12,RM-004,"Instant Dry Yeast",5.93,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1387)"
2026-07-13,RM-004,"Instant Dry Yeast",4.83,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1389)"
2026-07-14,RM-004,"Instant Dry Yeast",3.89,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1391)"
2026-07-15,RM-004,"Instant Dry Yeast",5.28,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1393)"
2026-07-16,RM-004,"Instant Dry Yeast",4.33,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1395)"
2026-07-17,RM-004,"Instant Dry Yeast",5.21,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1397)"
2026-07-18,RM-004,"Instant Dry Yeast",7.21,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1399)"
2026-07-19,RM-004,"Instant Dry Yeast",5.61,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1401)"
2026-07-20,RM-004,"Instant Dry Yeast",4.79,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1403)"
2026-07-21,RM-004,"Instant Dry Yeast",4.35,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1405)"
2026-07-22,RM-004,"Instant Dry Yeast",4.79,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1407)"
2026-07-23,RM-004,"Instant Dry Yeast",4.43,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1409)"
2026-07-24,RM-004,"Instant Dry Yeast",5.66,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1411)"
2026-07-25,RM-004,"Instant Dry Yeast",6.35,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1413)"
2026-07-26,RM-004,"Instant Dry Yeast",5.91,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1415)"
2026-07-27,RM-004,"Instant Dry Yeast",5.01,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1417)"
2026-07-28,RM-004,"Instant Dry Yeast",3.81,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1419)"
2026-07-29,RM-004,"Instant Dry Yeast",5.19,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1421)"
2026-07-30,RM-004,"Instant Dry Yeast",4.5,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1423)"
2026-07-31,RM-004,"Instant Dry Yeast",5.1,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1425)"
2026-08-01,RM-004,"Instant Dry Yeast",7.39,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1427)"
2026-08-02,RM-004,"Instant Dry Yeast",6.15,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1429)"
2026-08-03,RM-004,"Instant Dry Yeast",4.97,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1431)"
2026-08-04,RM-004,"Instant Dry Yeast",4.66,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1433)"
2026-08-05,RM-004,"Instant Dry Yeast",5.34,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1435)"
2026-08-06,RM-004,"Instant Dry Yeast",4.52,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1437)"
2026-08-07,RM-004,"Instant Dry Yeast",6.17,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1439)"
2026-08-08,RM-004,"Instant Dry Yeast",7.17,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1441)"
2026-08-09,RM-004,"Instant Dry Yeast",5.88,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1443)"
2026-08-10,RM-004,"Instant Dry Yeast",5.48,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1445)"
2026-08-11,RM-004,"Instant Dry Yeast",4.16,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1447)"
2026-08-12,RM-004,"Instant Dry Yeast",5.37,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1449)"
2026-08-13,RM-004,"Instant Dry Yeast",4.97,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1451)"
2026-08-14,RM-004,"Instant Dry Yeast",5.53,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1453)"
2026-08-15,RM-004,"Instant Dry Yeast",7.31,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1455)"
2026-08-16,RM-004,"Instant Dry Yeast",6.64,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1457)"
2026-08-17,RM-004,"Instant Dry Yeast",4.93,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1459)"
2026-08-18,RM-004,"Instant Dry Yeast",4.5,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1461)"
2026-08-19,RM-004,"Instant Dry Yeast",5.57,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1463)"
2026-08-20,RM-004,"Instant Dry Yeast",4.39,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1465)"
2026-08-21,RM-004,"Instant Dry Yeast",6.09,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1467)"
2026-08-22,RM-004,"Instant Dry Yeast",7.22,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1469)"
2026-08-23,RM-004,"Instant Dry Yeast",5.87,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1471)"
2026-08-24,RM-004,"Instant Dry Yeast",5.44,kg,Production Issue,"Toasty Biscocho","Marcus Vance (Shift Mgr)","Batch production of Toasty Biscocho (#1473)"
2026-08-25,RM-004,"Instant Dry Yeast",4.36,kg,Production Issue,"Toasty Biscocho","Admin","Batch production of Toasty Biscocho (#1475)"
2026-08-26,RM-004,"Instant Dry Yeast",5.2,kg,Production Issue,"Toasty Biscocho","Elena Rostova (Lead Baker)","Batch production of Toasty Biscocho (#1477)"
